_needs_review,_review_reason,Case ORI,Case Number,Case Reported Date And Time,Case Occurred Incident Type,Case Address,Case Address Zip,Case Address Latitude,Case Address Longitude
,,PA0350400,2022-00000869,01/10/2022 19:11:28,Retail Theft,210 MEADOW AVE,18505,41.395656459,-75.651051743
,,PA0350400,2022-00000879,01/10/2022 21:37:09,DUI,441 N MAIN AVE,18504,41.416048660685,-75.676378237692
,,PA0350400,2022-00000896,01/11/2022 01:35:56,Overdose,1408 LINDEN ST,18510,41.4027683037133,-75.6518197705559
,,PA0350400,2022-00000901,01/11/2022 06:05:58,Recovered Stolen Vehicle,5 W OLIVE ST,18508,41.415888604,-75.66338079
,,PA0350400,2022-00000908,01/11/2022 08:48:18,Dog Complaint,453 W MARKET ST,,,
,,PA0350400,2022-00000912,01/11/2022 10:28:59,Retail Theft,1782 N KEYSER AVE,18508,41.445199776,-75.667963264
,,PA0350400,2022-00000928,01/11/2022 13:43:01,Emotionally Disturbed Person,1347 PENN AVE,18509,41.4233244153838,-75.6510320263464
,,PA0350400,2022-00000933,01/11/2022 14:36:31,Domestic,1310 WASHBURN ST,18504,41.4120204010696,-75.6845577493004
,,PA0350400,2022-00000945,01/11/2022 17:10:59,Harassment,306 SPRING ST,18508,41.4414796653811,-75.6554898100512
,,PA0350400,2022-00000947,01/11/2022 17:16:31,Assault,1506 SCHLAGER ST,18504,41.4220642517328,-75.6786458011308
,,PA0350400,2022-00000948,01/11/2022 17:32:37,CIT,116 ARNOLD AVE,18505,41.3913599633543,-75.6391288924925
,,PA0350400,2022-00000956,01/11/2022 19:52:29,Harassment,212 STAFFORD AVE,18505,41.3968453562457,-75.6527146777822
,,PA0350400,2022-00000959,01/11/2022 21:15:10,Domestic,1080 PEAR ST,18505,41.3852599111907,-75.6683722531881
,,PA0350400,2022-00000969,01/12/2022 00:21:08,Assault,577 KENNEDY ST,18508,41.4485683927854,-75.6595511130261
,,PA0350400,2022-00000971,01/12/2022 01:21:01,Retail Theft,300 MEADOW AVE,18505,41.395045467,-75.651727072
,,PA0350400,2022-00000973,01/12/2022 02:43:29,Harassment,50 CROWN CIR,18505,41.382132372,-75.670015546
,,PA0350400,2022-00000975,01/12/2022 04:18:15,Domestic,1330 PINE ST,18510,41.4076271852419,-75.6473157209082
,,PA0350400,2022-00000987,01/12/2022 09:03:21,Investigation,556 KENNEDY ST,18508,41.4481948082642,-75.6585286801064
,,PA0350400,2022-00000988,01/12/2022 09:26:16,Domestic,103 HOPE WAY,18504,41.4093400289137,-75.6784903460388
,,PA0350400,2022-00000990,01/12/2022 09:39:44,Theft,824 CAPOUSE AVE,18509,41.4172804576092,-75.658769560821
,,PA0350400,2022-00000992,01/12/2022 10:05:19,Harassment,355 MAPLE ST,18505,41.397201863,-75.670849171
,,PA0350400,2022-00000995,01/12/2022 10:37:11,Property lost/recovered,700 QUINCY AVE,18510,41.410313779,-75.651177433
,,PA0350400,2022-00000997,01/12/2022 11:05:25,Death Investigation,312 NEW ST,18509,41.4173467712332,-75.658049409293
,,PA0350400,2022-00001001,01/12/2022 11:45:56,Fraud,816 QUINCY AVE,18510,41.4116101795899,-75.6497545044234
,,PA0350400,2022-00001005,01/12/2022 12:01:14,Stolen Property,2040 CEDAR AVE,18505,41.3886611454521,-75.6799198843492
,,PA0350400,2022-00001014,01/12/2022 13:10:18,Assault,1111 S IRVING AVE,18505,41.391432275,-75.664568365
,,PA0350400,2022-00001015,01/12/2022 13:41:02,Investigation,223 STEPHEN AVE,18505,41.4025866421708,-75.6623292674973
,,PA0350400,2022-00001019,01/12/2022 14:20:53,Investigation,740 E LOCUST ST,18505,41.3912557353963,-75.6661469443543
,,PA0350400,2022-00001024,01/12/2022 15:27:57,PFA,1505 COURT ST,18504,41.4312839978226,-75.6716915635372
,,PA0350400,2022-00001025,01/12/2022 15:22:20,Assault,2309 STAFFORD AVE,18505,41.377077785,-75.674446553
,,PA0350400,2022-00001029,01/12/2022 16:02:59,Dog Complaint,1117 DIVISION ST,18504,41.4102234864066,-75.6842269321626
,,PA0350400,2022-00001031,01/12/2022 16:36:55,Domestic,230 GREEN RIDGE ST,18509,41.431787627,-75.657403462
,,PA0350400,2022-00001033,01/12/2022 17:32:13,Drug,ARCHBALD ST / S 5TH AVE,18504,41.3995059156971,-75.6815609465978
,,PA0350400,2022-00001034,01/12/2022 17:47:26,Domestic,1731 CHURCH AVE,18508,41.4368493143143,-75.6607776530152
,,PA0350400,2022-00001042,01/12/2022 22:19:45,Fraud,1509 ALBRIGHT AVE,18509,41.4301199113443,-75.657903095095
,,PA0350400,2022-00001044,01/12/2022 22:38:46,Missing Person,514 BROADWAY ST,18505,41.4056260399236,-75.6752293845504
,,PA0350400,2022-00001046,01/12/2022 23:11:31,Emotionally Disturbed Person,112 E MARKET ST,18509,41.436901708,-75.65407905
,,PA0350400,2022-00001048,01/13/2022 00:06:34,Harassment,921 HAMM CT,18505,41.3960959452046,-75.6674312534536
,,PA0350400,2022-00001049,01/13/2022 00:44:34,Overdose,617 MINERAL AVE,18509,41.4156492320547,-75.6618983302484
,,PA0350400,2022-00001050,01/13/2022 01:00:47,Recovered Stolen Vehicle,LINDEN ST / MIFFLIN AVE,18503,41.4122774295574,-75.6674191590799
,,PA0350400,2022-00001051,01/13/2022 01:36:57,Criminal Mischief,2120 N MAIN AVE,18508,41.4392732909607,-75.65093857531
,,PA0350400,2022-00001060,01/13/2022 04:58:49,Stolen Vehicle,12TH AVE / LUZERNE ST,18504,41.4095827460487,-75.6869933105902
,,PA0350400,2022-00001062,01/13/2022 05:51:43,Welfare Check,537 N WASHINGTON AVE,18509,41.411979035,-75.659256529
,,PA0350400,2022-00001068,01/13/2022 07:29:55,Death Investigation,1019 N WEBSTER AVE,18510,41.4128448309286,-75.644702211094
,,PA0350400,2022-00001073,01/13/2022 09:21:24,Tresspassing,424 WYOMING AVE,18503,41.411504087,-75.661983766
,,PA0350400,2022-00001077,01/13/2022 09:42:01,Warrant Service,330 TAYLOR AVE,18510,41.4038876543563,-75.6526572679022
,,PA0350400,2022-00001078,01/13/2022 09:48:08,Assault,610 PRESCOTT AVE,18510,41.405779269876,-75.6467922113794
,,PA0350400,2022-00001083,01/13/2022 10:40:25,Disorderly Conduct,712 HARRISON AVE,18510,41.406218943,-75.644396353
,,PA0350400,2022-00001087,01/13/2022 11:41:26,Welfare Check,602 SMITH ST,18504,41.3979114531603,-75.6850009494274
,,PA0350400,2022-00001089,01/13/2022 11:58:39,Threat,1024 CLAY AVE,18510,41.4133770876989,-75.645916958726
,,PA0350400,2022-00001090,01/13/2022 12:04:01,Theft,1101 MOOSIC ST,18505,41.396762938,-75.649722218
,,PA0350400,2022-00001092,01/13/2022 12:12:13,Tresspassing,237 N CAMERON AVE,18504,41.4225848955136,-75.6966789226939
,,PA0350400,2022-00001097,01/13/2022 13:11:09,Emotionally Disturbed Person,1706 ACADEMY ST,18504,41.4131590717837,-75.689089111809
,,PA0350400,2022-00001102,01/13/2022 13:25:22,Disorderly Conduct,1329 S 5TH AVE,,,
,,PA0350400,2022-00001114,01/13/2022 14:58:39,Fraud,1101 MOOSIC ST,18505,41.396762938,-75.649722218
,,PA0350400,2022-00001116,01/13/2022 15:25:14,Retail Theft,320 MEADOW AVE,18505,41.394909311,-75.651876092
,,PA0350400,2022-00001125,01/13/2022 16:42:48,Drug,1219 S MAIN AVE,18504,41.3986352963155,-75.6880642219286
,,PA0350400,2022-00001126,01/13/2022 16:58:22,Stolen Vehicle,816 PROVIDENCE RD,18508,41.419366952,-75.665339156
,,PA0350400,2022-00001128,01/13/2022 17:56:06,Domestic,313 E LOCUST ST,18505,41.3959976779794,-75.6735080453526
,,PA0350400,2022-00001132,01/13/2022 19:22:58,Burglary,1006 CROWN AVE,18505,41.3912515496377,-75.6618755998338
,,PA0350400,2022-00001135,01/13/2022 19:36:20,CIT,608 RACE ST,18509,41.4362145442496,-75.64691356047
,,PA0350400,2022-00001136,01/13/2022 20:13:47,CIT,309 SOLDIERS CT,18504,41.4188641022273,-75.686522617852
,,PA0350400,2022-00001141,01/13/2022 20:09:36,Assault,1339 N MAIN AVE,18508,41.431194611,-75.664380974
,,PA0350400,2022-00001143,01/13/2022 21:51:05,Harassment,801 S MAIN AVE,18504,41.4035237817465,-75.6863711132396
,,PA0350400,2022-00001146,01/13/2022 22:37:30,DUI,CEDAR AVE / BIRCH ST,18505,41.3986564714464,-75.6687350402969
,,PA0350400,2022-00001149,01/13/2022 23:50:43,Harassment,1316 N MAIN AVE,18508,41.430608886,-75.664877819
,,PA0350400,2022-00001150,01/14/2022 00:32:04,DUI,644 MOOSIC ST,18505,41.40143735,-75.657361735
,,PA0350400,2022-00001151,01/14/2022 00:27:37,Welfare Check,1822 MULBERRY ST,18510,41.400731171,-75.64595571
,,PA0350400,2022-00001156,01/14/2022 04:19:11,Investigation,303 SMALLACOMBE DR,18504,41.447200754,-75.678417166
,,PA0350400,2022-00001157,01/14/2022 04:22:04,Domestic,116 MORRIS AVE,18504,41.4168482674519,-75.6902056733984
,,PA0350400,2022-00001169,01/14/2022 08:39:54,Disorderly Conduct,30 LACKAWANNA AVE,18503,41.410322401,-75.670786573
,,PA0350400,2022-00001174,01/14/2022 09:09:23,Investigation,30 LACKAWANNA AVE,18503,41.410322401,-75.670786573
,,PA0350400,2022-00001186,01/14/2022 10:50:01,Dog Complaint,700 NAY AUG RD,18510,41.402559021,-75.638720306
,,PA0350400,2022-00001191,01/14/2022 11:34:16,Prostitution,300 MEADOW AVE,18505,41.395045467,-75.651727072
,,PA0350400,2022-00001193,01/14/2022 11:51:47,CIT,959 VIEWMONT DR,18519,41.456918866,-75.651024834
,,PA0350400,2022-00001195,01/14/2022 12:05:50,Death Investigation,1627 CHURCH AVE,18508,41.435396048413,-75.6619006967593
,,PA0350400,2022-00001201,01/14/2022 12:43:44,Tresspassing,110 SPRING ST,18508,41.4396145799695,-75.6519167139771
,,PA0350400,2022-00001202,01/14/2022 12:49:04,Burglary,926 MT VERNON AVE,18508,41.4248518355409,-75.6696507372859
,,PA0350400,2022-00001203,01/14/2022 13:10:14,Harassment,642 E MARKET ST,18509,41.4335672510247,-75.6490602566247
,,PA0350400,2022-00001206,01/14/2022 13:26:44,Harassment,538 BIDEN ST,18503,41.407632915963,-75.6632636728376
,,PA0350400,2022-00001207,01/14/2022 13:43:00,Dog Complaint,436 8TH AVE,18504,41.4054534073184,-75.6817289933648
,,PA0350400,2022-00001208,01/14/2022 13:51:04,Drug,1219 S MAIN AVE,18504,41.3986352963155,-75.6880642219286
,,PA0350400,2022-00001210,01/14/2022 14:29:03,PFA,1016 STERLING ST,18508,41.4275079025358,-75.6664662603717
,,PA0350400,2022-00001213,01/14/2022 14:45:28,Welfare Check,517 BROADWAY ST,18505,41.4055941009655,-75.6752961424964
,,PA0350400,2022-00001214,01/14/2022 14:42:03,Burglary,2129 S WEBSTER AVE,18505,41.3839678774345,-75.6757958081571
,,PA0350400,2022-00001217,01/14/2022 15:38:42,Domestic,2014 S WEBSTER AVE,18505,41.3849390430819,-75.6748021260992
,,PA0350400,2022-00001221,01/14/2022 15:50:52,Stolen Vehicle,2442 HERMANS AVE,18509,41.4406038959788,-75.6452479768194
,,PA0350400,2022-00001231,01/14/2022 17:18:42,Disorderly Conduct,400 LACKAWANNA AVE,18503,41.407489603,-75.666280785
,,PA0350400,2022-00001236,01/14/2022 17:38:46,CIT,223 E MOUNTAIN RD,18505,41.393192366484,-75.6463912079731
,,PA0350400,2022-00001239,01/14/2022 18:03:52,Harassment,405 S 9TH AVE,18504,41.4069510559255,-75.6819499378906
,,PA0350400,2022-00001242,01/14/2022 18:22:28,Suicide,813 PITTSTON AVE,18505,41.397368822105,-75.6671044666737
,,PA0350400,2022-00001245,01/14/2022 18:37:43,Sex Offense,749 N KEYSER AVE,18504,41.429594517,-75.691529528
,,PA0350400,2022-00001256,01/14/2022 20:04:15,Fraud,1610 NAY AUG AVE,18509,41.433433562,-75.659268695
,,PA0350400,2022-00001283,01/15/2022 01:41:00,Theft,1832 N MAIN AVE,18508,41.4372567986932,-75.658226746037
,,PA0350400,2022-00001291,01/15/2022 10:41:23,Sex Offense,746 JEFFERSON AVE,18510,41.412839125,-75.654001878
,,PA0350400,2022-00001292,01/15/2022 07:15:04,Domestic,520 KENNEDY ST,18508,41.4477029852033,-75.6573733625585
,,PA0350400,2022-00001308,01/15/2022 11:05:27,Kidnapping,546 MARY ST,18508,41.4474720577759,-75.6587683706382
,,PA0350400,2022-00001313,01/15/2022 11:44:32,Shots Fired/Shooting,200 CROWN AVE,18505,41.3980403295222,-75.6543777900008
,,PA0350400,2022-00001314,01/15/2022 11:52:50,Criminal Mischief,438 MONROE AVE,18510,41.4078225286877,-75.6558478500357
,,PA0350400,2022-00001315,01/15/2022 11:52:08,Fraud,1024 BROOK ST,18505,41.3871515781482,-75.6618927510654
,,PA0350400,2022-00001321,01/15/2022 13:15:21,Domestic,112 W MARKET ST,18508,41.4380761243224,-75.6571398650486
,,PA0350400,2022-00001332,01/15/2022 16:12:59,Non-Structure Fire,3001 BOULEVARD AVE,18509,41.44402969,-75.637398113
,,PA0350400,2022-00001333,01/15/2022 16:34:39,Harassment,809 S 9TH AVE,18504,41.4034971863592,-75.6848310059885
,,PA0350400,2022-00001334,01/15/2022 16:38:57,Theft,302 BIRCH ST,18505,41.399346792094,-75.6698549621296
,,PA0350400,2022-00001337,01/15/2022 16:51:56,Domestic,1109 N MAIN AVE,18508,41.4287609223497,-75.6669964627491
,,PA0350400,2022-00001360,01/15/2022 21:06:34,Domestic,2126 N MAIN AVE,18508,41.4393177322146,-75.6507188182263
,,PA0350400,2022-00001377,01/16/2022 03:27:45,DUI,UNION AVE / ASH ST,18510,41.408749268152,-75.6364475489345
,,PA0350400,2022-00001396,01/16/2022 11:43:12,Domestic,216 MARION ST,18509,41.4302914991722,-75.6588834138101
,,PA0350400,2022-00001402,01/16/2022 12:11:14,Theft,420 FINN ST,18509,41.4404327819796,-75.6429027777172
,,PA0350400,2022-00001413,01/16/2022 15:02:02,PFA,1002 CROWN AVE,18505,41.3912794647864,-75.6618442417407
,,PA0350400,2022-00001415,01/16/2022 15:01:30,Threat,1842 N MAIN AVE,18508,41.4373380840046,-75.6580616794296
,,PA0350400,2022-00001426,01/16/2022 17:54:39,PFA,163 S SUMNER AVE,18504,41.413369432152,-75.6840583299934
,,PA0350400,2022-00001440,01/16/2022 20:22:21,Drug,1822 MULBERRY ST,18510,41.400731171,-75.64595571
,,PA0350400,2022-00001442,01/16/2022 20:39:22,Domestic,1021 S MAIN AVE,18504,41.4017176004765,-75.6869482993086
,,PA0350400,2022-00001454,01/16/2022 22:48:30,CIT,2121 MYRTLE ST,18510,41.4048446203125,-75.6350518249824
,,PA0350400,2022-00001456,01/16/2022 23:27:15,Tresspassing,620 FOREST CT,18509,41.4134250830136,-75.6588630040643
,,PA0350400,2022-00001463,01/17/2022 01:08:00,Domestic,2403 S WEBSTER AVE,18505,41.3811177387347,-75.678975729468
,,PA0350400,2022-00001472,01/17/2022 03:48:59,Death Investigation,106 W MARKET ST,18508,41.438073193,-75.657096403
,,PA0350400,2022-00001474,01/17/2022 04:09:15,Emotionally Disturbed Person,1316 S IRVING AVE,18505,41.38979446671,-75.6665071073146
,,PA0350400,2022-00001500,01/17/2022 11:43:25,Emotionally Disturbed Person,1411 PITTSTON AVE,18505,41.3923183370154,-75.6726848448482
,,PA0350400,2022-00001501,01/17/2022 11:50:45,Flim-Flam,1415 ORAM ST,18504,41.423225899,-75.676487704
,,PA0350400,2022-00001503,01/17/2022 12:02:23,Death Investigation,537 N WASHINGTON AVE,18509,41.4119569457601,-75.659256284397
,,PA0350400,2022-00001506,01/17/2022 12:58:28,Investigation,1016 PRESCOTT AVE,18510,41.411126227972,-75.6412508698067
,,PA0350400,2022-00001507,01/17/2022 13:18:23,Theft,440 VIEWMONT MALL,18508,41.457994563,-75.657046326
,,PA0350400,2022-00001511,01/17/2022 14:13:43,Theft,1227 S MAIN AVE,18504,41.399066869,-75.68788579
,,PA0350400,2022-00001512,01/17/2022 14:27:35,Retail Theft,3410 N MAIN AVE,18508,41.449572065,-75.638515063
,,PA0350400,2022-00001513,01/17/2022 15:08:40,Other,116 BENGAR DR,18505,41.37887382684,-75.6822525679897
,,PA0350400,2022-00001517,01/17/2022 15:02:09,Theft,1227 S MAIN AVE,18504,41.399066869,-75.68788579
,,PA0350400,2022-00001518,01/17/2022 14:58:00,Theft,1548 N MAIN AVE,18508,41.433371605,-75.661928403
,,PA0350400,2022-00001521,01/17/2022 15:18:09,Referred to other agency,1830 PITTSTON AVE,18505,41.3888165824232,-75.6766848140725
,,PA0350400,2022-00001539,01/17/2022 18:25:25,Criminal Mischief,1109 JACKSON ST,18504,41.4125522167387,-75.6804245737454
,,PA0350400,2022-00001541,01/17/2022 18:28:18,ALS,1007 CLEARVIEW ST,18508,41.4321733746673,-75.6618820699971
,,PA0350400,2022-00001543,01/17/2022 18:35:42,Theft,203 N WASHINGTON AVE,18503,41.40810266,-75.663567734
,,PA0350400,2022-00001544,01/17/2022 18:51:05,Investigation,501 S WASHINGTON AVE,18505,41.4030450101564,-75.6690833464028
,,PA0350400,2022-00001552,01/17/2022 20:53:18,Assault,746 JEFFERSON AVE,18510,41.412839125,-75.654001878
,,PA0350400,2022-00001556,01/17/2022 22:12:53,Intoxicated Person,1000 MONTAGE MT RD,18507,41.348023409,-75.66922781
,,PA0350400,2022-00001558,01/17/2022 22:33:59,Arson,423 PRESCOTT AVE,18510,41.4037736625346,-75.6491202170093
,,PA0350400,2022-00001565,01/18/2022 00:21:17,Neighbor Dispute,1508 SCHLAGER ST,18504,41.4221054353804,-75.6787319218039
,,PA0350400,2022-00001568,01/18/2022 02:57:37,Theft,500 MOUNT PLEASANT DR,18504,41.414833491,-75.671743784
,,PA0350400,2022-00001576,01/18/2022 07:47:28,Sex Offense,1212 MULBERRY ST,18510,41.4049814247665,-75.652675552693
,,PA0350400,2022-00001577,01/18/2022 08:38:30,Investigation,701 HUDSON AVE,18504,41.430741536,-75.691926378
,,PA0350400,2022-00001578,01/18/2022 08:54:23,Investigation,440 VIEWMONT MALL,18508,41.457994563,-75.657046326
,,PA0350400,2022-00001579,01/18/2022 08:53:56,Fraud,526 BRECK ST,18505,41.3876711699344,-75.6764218904422
,,PA0350400,2022-00001582,01/18/2022 09:04:36,Investigation,701 HUDSON AVE,18504,41.430741536,-75.691926378
,,PA0350400,2022-00001591,01/18/2022 10:03:31,Theft,969 PRESCOTT AVE,18510,41.410249499,-75.642107062
,,PA0350400,2022-00001596,01/18/2022 10:30:38,Sex Offense,1212 MULBERRY ST,18510,41.4049814247665,-75.652675552693
,,PA0350400,2022-00001597,01/18/2022 10:32:13,Theft,200 MERIDIAN AVE,18504,41.4092154796018,-75.6786477680021
,,PA0350400,2022-00001602,01/18/2022 10:59:40,Emotionally Disturbed Person,720 MARION ST,18509,41.4270870377434,-75.6523436279821
,,PA0350400,2022-00001603,01/18/2022 11:05:06,Investigation,240 ADAMS AVENUE SCRANTON PA 18503,,,
,,PA0350400,2022-00001611,01/18/2022 11:55:27,Investigation,2309 STAFFORD AVE,18505,41.377077785,-75.674446553
,,PA0350400,2022-00001616,01/18/2022 12:22:44,Investigation,100 LINWOOD AVE,18505,41.394997662,-75.640579648
,,PA0350400,2022-00001618,01/18/2022 12:54:57,Theft,636 MINERAL AVE,18509,41.415504911,-75.661963731
,,PA0350400,2022-00001621,01/18/2022 13:12:43,Emotionally Disturbed Person,1640 N MAIN AVE,18508,41.434960478,-75.660653875
,,PA0350400,2022-00001628,01/18/2022 13:00:00,Dog Complaint,317 S IRVING AVE,18505,41.3981703224738,-75.6571562537182
,,PA0350400,2022-00001636,01/18/2022 15:10:13,Theft,1500 VON STORCH AVE,18509,41.428775864429,-75.655482985786
,,PA0350400,2022-00001640,01/18/2022 15:52:13,Welfare Check,319 ASWELL CT,18504,41.4083121510115,-75.6818214749116
,,PA0350400,2022-00001641,01/18/2022 16:01:53,Drug,N EVERETT AVE / PRICE ST,18504,41.4178728801615,-75.6882729101304
,,PA0350400,2022-00001645,01/18/2022 10:45:00,Fight,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00001647,01/18/2022 17:43:29,Theft,1610 NAY AUG AVE,18509,41.433433562,-75.659268695
,,PA0350400,2022-00001661,01/18/2022 21:17:31,Domestic,1217 WASHBURN ST,18504,41.4115637592849,-75.6837491708094
,,PA0350400,2022-00001664,01/18/2022 22:46:26,Neighbor Dispute,955 PROVIDENCE RD,18508,41.4236548121862,-75.665963271397
,,PA0350400,2022-00001665,01/18/2022 23:11:27,Investigation,630 PITTSTON AVE,18505,41.398979788,-75.6654385
,,PA0350400,2022-00001668,01/19/2022 01:31:15,Harassment,702 ELECTRIC ST,18509,41.4326187425624,-75.648272362206
,,PA0350400,2022-00001669,01/19/2022 02:12:28,Tresspassing,1320 PITTSTON AVE,18505,41.3931209488969,-75.6718913815627
,,PA0350400,2022-00001675,01/19/2022 04:59:49,DUI,1901 SANDERSON AVE,18509,41.433211224,-75.648022909
,,PA0350400,2022-00001688,01/19/2022 08:36:44,Tow,400 ALDER ST,18505,41.4002679096701,-75.666791491956
,,PA0350400,2022-00001708,01/19/2022 11:10:04,Welfare Check,100 S WASHINGTON AVE,18505,41.406332227,-75.665552783
,,PA0350400,2022-00001714,01/19/2022 11:55:20,Investigation,906 S MAIN AVE,18504,41.403231258,-75.68654677
,,PA0350400,2022-00001720,01/19/2022 12:31:53,Theft,1529 THACKERY ST,18504,41.4298437206207,-75.6731360646718
,,PA0350400,2022-00001724,01/19/2022 12:45:29,Investigation,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00001728,01/19/2022 13:19:50,Investigation,1038 E ELM ST,18505,41.3886960612784,-75.6598274482618
,,PA0350400,2022-00001732,01/19/2022 14:01:51,Domestic,828 CAPOUSE AVE,18509,41.4173554013077,-75.6587172725211
,,PA0350400,2022-00001745,01/19/2022 15:33:01,Suspicious Person,526 N CAMERON AVE,18504,41.4264280602818,-75.693025218241
,,PA0350400,2022-00001747,01/19/2022 15:32:24,Harassment,1218 SHORT AVE,18508,41.4286377561826,-75.6645883281991
,,PA0350400,2022-00001750,01/19/2022 16:08:02,Disorderly Conduct,2309 STAFFORD AVE,18505,41.377077785,-75.674446553
,,PA0350400,2022-00001754,01/19/2022 16:38:59,Domestic,1605 HAWTHORNE ST,18504,41.4293691462133,-75.6740729564995
,,PA0350400,2022-00001755,01/19/2022 16:51:34,Vehicle Fire,748 QUINCY AVE,18510,41.4107796552923,-75.6506832987173
,,PA0350400,2022-00001759,01/19/2022 17:50:56,Harassment,920 MONROE AVE,18510,41.4135309236026,-75.6494867169101
,,PA0350400,2022-00001765,01/19/2022 19:28:46,Harassment,314 NEW ST,18509,41.41724823656,-75.6578491599403
,,PA0350400,2022-00001768,01/19/2022 20:01:54,Domestic,1818 PRICE ST,18504,41.4174107341106,-75.6872580936505
,,PA0350400,2022-00001770,01/19/2022 20:09:50,CIT,1411 PITTSTON AVE,18505,41.3923183370154,-75.6726848448482
,,PA0350400,2022-00001776,01/19/2022 20:34:54,Intoxicated Person,200 GREEN RIDGE ST,18509,41.431912494,-75.65766684
,,PA0350400,2022-00001778,01/19/2022 21:14:51,Domestic,1410 JACKSON ST,18504,41.4141921351402,-75.6836551384384
,,PA0350400,2022-00001789,01/19/2022 23:01:22,Stolen Vehicle,1816 ASH ST,18510,41.4094407123696,-75.6379224053109
,,PA0350400,2022-00001796,01/20/2022 01:12:17,Overdose,70 GREEN PL,18509,41.4203230959768,-75.6599975241295
,,PA0350400,2022-00001799,01/20/2022 01:52:13,DUI,GREEN RIDGE ST / N MAIN AVE,18508,41.4338731516518,-75.6615366677094
,,PA0350400,2022-00001802,01/20/2022 02:47:27,DUI,300 NEW ST,18509,41.41756341717,-75.6584853789785
