_needs_review,_review_reason,CallID,When Reported,Typ,Nature,P,Location,Cty
,,19C093478,21:13:54 10/01/19,f,ZZFwy Acc w/inj,1,15 SB ON RAMP & MAGNOLIA AVE,COR
,,19C093479,21:15:11 10/01/19,f,ZZFwy UnkInjury,1,15 SB MAGNOLIA ONTARIO,COR
,,19C093480,21:19:53 10/01/19,l,Assault Wpn P,2,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C093481,21:20:55 10/01/19,l,Property Check,4,2570 TUSCANY ST; D VINE,COR
,,19C093484,21:31:22 10/01/19,l,Assist Othr Dpt,3,1142 COUNTRY CLUB LN,COR
,,19C093486,21:48:51 10/01/19,l,Resid Burg I/P,2,867 CIMARRON LN,COR
,,19C093487,21:50:08 10/01/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C093489,22:05:02 10/01/19,l,Dom Disturb P,3,916 S SHERIDAN ST ; LL CONT SPANISH,COR
,,19C093490,22:15:05 10/01/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C093491,22:19:02 10/01/19,l,Property Check,4,514 S SMITH AVE # B104; REYES INCOME TAXES,COR
,,19C093492,22:27:10 10/01/19,l,Patrol Info,4,4350 GREEN RIVER RD; UNOCAL GAS,COR
,,19C093493,22:28:48 10/01/19,l,Patrol Info,4,MAGNOLIA AVE & N MCKINLEY ST,COR
,,19C093494,22:29:34 10/01/19,l,Shoplifting,3,1290 E ONTARIO AVE; WALMART ; I/C,COR
,,19C093495,22:43:17 10/01/19,l,Loud Noise,3,500 HARRINGTON ST; #F,COR
,,19C093496,22:45:24 10/01/19,l,Alarm Call,2,705 N MAIN ST # 104; ALDI,COR
,,19C093497,22:50:24 10/01/19,l,Susp Vehicle,3,1003 COUNTRY CLUB LN,COR
,,19C093498,23:14:00 10/01/19,l,Property Check,4,859 BAGHDADY ST,COR
,,19C093499,23:18:20 10/01/19,l,Comm Policing,4,611 N MAIN ST; USA GAS AT POTOMAC SQUARE,COR
,,19C093500,23:21:22 10/01/19,f,ZZTrauma,1,1942 LYNWOOD CIR,COR
,,19C093501,23:23:46 10/01/19,f,ZZTrauma,1,50 SUMMERWOOD CT # B,COR
,,19C093502,23:27:34 10/01/19,l,Welfare Check,2,2575 WATERFALL LN,COR
,,19C093503,23:28:57 10/01/19,l,Alarm Call,2,1150 PASEO GRANDE; CESAR CHAVEZ ELEMENTARY SCHOOL,COR
,,19C093504,23:32:03 10/01/19,l,Traffic Stop,4,S MAIN ST & E ONTARIO AVE,COR
,,19C093505,23:39:16 10/01/19,l,Area Check,3,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C093506,23:51:30 10/01/19,l,Vehicle Check,4,1151 BRADFORD CIR; MINKA LIGHTING INC,COR
,,19C093507,00:01:08 10/02/19,l,Lewd Conduct,2,4280 ODYSSEY DRIVE,COR
,,19C093508,00:10:30 10/02/19,l,911 Hangup,2,3100 MANGULAR AVE,COR
,,19C093509,00:12:37 10/02/19,f,ZZDiabetic,1,1211 HIGHCLIFF CIR,COR
,,19C093510,00:17:33 10/02/19,l,Traffic Stop,4,1330 W SIXTH ST; MICHELLES,COR
,,19C093511,00:19:14 10/02/19,l,Runaway,3,1346 HAVEN TREE LN ; LL CONT,COR
,,19C093512,00:24:27 10/02/19,l,Area Check,3,324 PIKE DR ; SUSPV,COR
,,19C093513,00:31:56 10/02/19,l,Comm Policing,4,1575 MAGNOLIA AVE; DEVELOPLUS INC,COR
,,19C093514,00:32:26 10/02/19,l,Property Check,4,1575 MAGNOLIA AVE; DEVELOPLUS INC,COR
,,19C093517,01:18:49 10/02/19,f,ZZCommrcal Alrm,1,1241 OLD TEMESCAL RD,COR
,,19C093518,01:19:45 10/02/19,f,ZZSick,1,925 WHITE RANCH CIR,COR
,,19C093519,01:22:34 10/02/19,l,Property Check,4,250 KLUG CIR,COR
,,19C093520,01:27:38 10/02/19,l,Ped Check,4,E THIRD ST & S MAIN ST; chevron,COR
,,19C093522,01:29:58 10/02/19,lf,Structure Fire,1,408 N MAIN ST; CITIBANK,COR
,,19C093523,01:43:15 10/02/19,l,Property Check,4,4030 HUDSON HOUSE DR,COR
,,19C093524,01:45:13 10/02/19,l,Loud Noise,3,1432 W SIXTH ST; CREST MOTEL; 110,COR
,,19C093525,01:53:51 10/02/19,l,Unknown Problem,1,1330 W EIGHTH ST; WESTWOOD APTS,COR
,,19C093526,01:55:35 10/02/19,f,ZZSick,1,2866 LA VISTA AVE,COR
,,19C093527,02:10:22 10/02/19,l,Disturb Peace P,4,1248 W SIXTH ST; WELCOME INN #224,COR
,,19C093528,02:30:04 10/02/19,l,911 Hangup,2,1252 OVERLAND LN,COR
,,19C093529,02:32:21 10/02/19,l,Suspicious Circ,3,1193 BAYFIELD DR ; POSS 5150,COR
,,19C093530,02:43:05 10/02/19,l,Property Check,4,130 W FOOTHILL PKWY; CHEVRON GAS,COR
,,19C093532,02:53:15 10/02/19,l,Alarm Call,2,1220 W PARKRIDGE AVE; WASHINGTON ELEMENTARY,COR
,,19C093533,03:22:01 10/02/19,l,911 Hangup,2,210 N SMITH AVE; SPECIALTY TOWING INC,COR
,,19C093534,03:23:35 10/02/19,l,Alarm Call,2,375 KLUG CIR; CAPPUCCINE INC,COR
,,19C093537,03:39:06 10/02/19,l,Comm Burg I/P,2,2276 GRIFFIN WY # 101; COUNTRYSIDE MARKET LIQUOR,COR
,,19C093538,04:04:44 10/02/19,l,Alarm Call,2,1220 W PARKRIDGE AVE; WASHINGTON ELEMENTARY,COR
,,19C093539,04:40:29 10/02/19,l,911 Hangup,2,1000 W RINCON ST; TALCO PLASTICS INC,COR
,,19C093540,04:43:14 10/02/19,l,Runaway Return,3,1346 HAVEN TREE LN,COR
,,19C093541,04:46:40 10/02/19,l,Alarm Call,2,240 CITATION CIR; CITATION SYST PROP,COR
,,19C093542,04:49:35 10/02/19,l,911 Hangup,2,1220 W ONTARIO AVE; CORONA FRIENDS CHURCH,COR
,,19C093543,04:54:42 10/02/19,l,Susp Person,3,380 N MCKINLEY ST ; CHASE BANK DETAINED,COR
,,19C093544,05:26:48 10/02/19,l,Follow Up,4,730 CORPORATION YARD WAY,COR
,,19C093545,05:36:27 10/02/19,lf,Accident Inj,1,EL SOBRANTE RD & E SIXTH ST ; VEH VS PED,COR
,,19C093547,05:46:31 10/02/19,l,911 Hangup,2,1150 W TENTH ST,COR
,,19C093548,05:53:48 10/02/19,l,911 Hangup,2,209 E BLAINE ST,COR
,,19C093549,05:57:16 10/02/19,l,Silent Comm 211,1,705 N MAIN ST # 104; ALDI,COR
,,19C093550,06:05:01 10/02/19,lf,Man Down,1,N SMITH AVE & POMONA RD,COR
,,19C093551,06:11:16 10/02/19,f,ZZFwy UnkInjury,1,15 NB ONTARIO MAGNOLIA,COR
,,19C093554,06:23:29 10/02/19,l,911 Hangup,2,267 WINFIELD CIR; WESTERN SAFETY ASSOCIATES L L C,COR
,,19C093555,06:25:05 10/02/19,l,Disturb Peace,3,720 N MAIN ST; BURLINGTON COAT,COR
,,19C093556,06:29:55 10/02/19,l,Property Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C093557,06:35:51 10/02/19,l,911 Hangup,2,1106 W SIXTH ST,COR
,,19C093558,06:37:16 10/02/19,f,Accident Inj,1,N SMITH AVE & POMONA RD,COR
,,19C093559,06:43:22 10/02/19,l,Suspicious Circ,3,2276 GRIFFIN WY # 101; COUNTRYSIDE MARKET LIQUOR,COR
,,19C093560,06:44:45 10/02/19,l,Man Down,1,N SMITH AVE & POMONA RD,COR
,,19C093561,06:55:45 10/02/19,l,Property Check,4,1550 E ONTARIO AVE; SHELL GAS,COR
,,19C093562,06:58:20 10/02/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C093563,07:08:41 10/02/19,l,Traffic Detail,4,1820 RIMPAU AVE; CENTENNIAL HIGH SCHOOL,COR
,,19C093564,07:10:16 10/02/19,l,Traffic Detail,4,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C093565,07:11:22 10/02/19,l,Ill Parked Veh,4,1855 HIDEAWAY PL,COR
,,19C093566,07:12:15 10/02/19,l,Follow Up,4,22700 SAVI RANCH PARKWAY - YORBA LINDA,
,,19C093567,07:13:27 10/02/19,l,Traffic Stop,4,W RINCON ST & N LINCOLN AVE,COR
,,19C093568,07:16:19 10/02/19,f,Man Down,1,POMONA RD & N SMITH AVE,COR
,,19C093569,07:20:35 10/02/19,l,Keep The Peace,3,150 N BUENA VISTA AVE,COR
,,19C093570,07:27:29 10/02/19,l,Dist/Physical,1,930 E SIXTH ST; CITY PARK,COR
,,19C093571,07:29:37 10/02/19,l,Dom Disturb P,3,842 LA DOCENA LN ; LL CONT,COR
,,19C093573,07:43:14 10/02/19,l,Special Detail,4,1750 SPYGLASS DR; WILSON ELEMENTARY SCHOOL,COR
,,19C093574,07:44:09 10/02/19,l,Flag Down,4,CIRCLE CITY DR & PARK LN,COR
,,19C093575,07:49:40 10/02/19,l,911 Hangup,2,1805 ROCKCREST DR,COR
,,19C093577,07:52:34 10/02/19,l,Ill Parked Veh,4,BOLLERO PL & N BUENA VISTA AVE,COR
,,19C093578,07:56:10 10/02/19,l,Traffic Detail,4,750 CORONA AVE,COR
,,19C093579,07:57:57 10/02/19,l,Follow Up,4,1290 E ONTARIO AVE; WALMART,COR
,,19C093580,07:59:13 10/02/19,l,Property Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C093581,08:02:37 10/02/19,l,911 Hangup,2,1190 PALOS VERDE CIR,COR
,,19C093582,08:04:36 10/02/19,l,Comm Burg Past,4,1510 POMONA RD; PUBLIC STORAGE,COR
,,19C093583,08:07:18 10/02/19,l,Found Property,4,865 RIMPAU AVE # 5 ;FRONT COUNTER,COR
,,19C093584,08:07:31 10/02/19,l,Property Check,4,2050 AZTEC LN; MCKINELY ELEMENTARY SCHOOL,COR
,,19C093585,08:09:53 10/02/19,l,Auto Theft Past,3,1005 QUARRY ST; CIRCLE CITY TOWING AND GARAGE INC,COR
,,19C093586,08:10:45 10/02/19,l,Follow Up,4,2079 COMPTON AVE # 104; Planned Parenthood,COR
,,19C093589,08:20:45 10/02/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C093590,08:21:47 10/02/19,l,Ill Parked Veh,4,2030 KELLOGG AVE,COR
,,19C093591,08:22:30 10/02/19,l,Citizen Contact,3,730 PUBLIC SAFETY WAY; CORONA POLICE LL COR CONT POSS 273A,
,,19C093592,08:24:31 10/02/19,l,Alarm Call,2,2300 PALISADES DR; PALISADES AT SIERRA DEL ORO,COR
,,19C093593,08:28:32 10/02/19,f,ZZ Fire Test,2,1820 RIMPAU AVE; CENTENNIAL HIGH SCHOOL,COR
,,19C093595,08:37:18 10/02/19,l,911 Hangup,2,150 S MAPLE ST; DART CONTAINER CORPORATION OF CALIFORNIA,COR
,,19C093596,08:38:04 10/02/19,l,H/R Coll Past,4,490 N MCKINLEY ST; HOME DEPOT,COR
,,19C093598,08:44:29 10/02/19,l,Disturb Peace P,4,2268 S COTA AVE ;FRONT COUNTER,COR
,,19C093599,08:48:57 10/02/19,l,Cite Sign Off,4,730 PUBLIC SAFETY WAY; PLOT,COR
,,19C093600,08:52:53 10/02/19,l,Disturb Peace,3,2284 GRIFFIN WY # 101; BOMBARY BAZAAR,COR
,,19C093601,08:57:44 10/02/19,l,Fraud Past,4,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C093602,08:58:15 10/02/19,l,Follow Up,4,928 RANDALL RANCH RD,COR
,,19C093603,09:01:54 10/02/19,f,ZZ Fire Test,2,1980 FULLERTON AVE; STALLINGS ELEMENTARY SCHOOL,COR
,,19C093604,09:06:36 10/02/19,l,Hazard,3,2315 CALIFORNIA AVE; DYKSTRAS CAR WASH,COR
,,19C093605,09:07:51 10/02/19,l,Disturb Peace P,4,450 N MCKINLEY ST,COR
,,19C093606,09:09:07 10/02/19,f,ZZ Fire Test,2,1241 OLD TEMESCAL RD;#1;#2;#3,COR
,,19C093608,09:12:13 10/02/19,l,Alarm Call,2,1130 W SIXTH ST; SUPERIOR MARKET,COR
,,19C093612,09:31:29 10/02/19,l,Susp Vehicle,3,5500 GREEN RIVER RD,COR
,,19C093613,09:40:17 10/02/19,l,Battery,1,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C093614,09:49:25 10/02/19,l,911 Hangup,2,1380 EL SOBRANTE RD; DENTAL ASSOCIATES COR OF CORONA,
YES,'Location' garbled/scrambled text,19C093615,09:52:23 10/02/19,l,Alarm Call,2,2325 PATRIOT WAY;LAWSON RESD,COR
,,19C093617,10:03:59 10/02/19,l,Alarm Call,2,1195 MAGNOLIA AVE;#F:COUNTY OF RIVERSIDE BEHAVIOR HEALTH,COR
,,19C093619,10:05:44 10/02/19,l,Comm Burg Past,4,220 N DELILAH ST; CAL DRAULICS INC,COR
,,19C093620,10:07:46 10/02/19,f,ZZ Fire Test,2,520 TREELINE DR,COR
,,19C093621,10:12:05 10/02/19,l,Susp Person,3,4273 WINDSPRING CIR,COR
,,19C093623,10:31:19 10/02/19,l,Comm Policing,4,175 E ONTARIO AVE # 103; CRAVE COFFEE,COR
,,19C093624,10:35:10 10/02/19,l,911 Hangup,2,341 WELLESLEY CT,COR
,,19C093625,10:35:29 10/02/19,f,ZZ Fire Test,2,2110 HIGHPOINTE DR,COR
,,19C093626,10:37:43 10/02/19,l,911 Hangup,2,800 S MAIN ST; CORONA REGIONAL MEDICAL COR CENTER,
,,19C093631,10:47:37 10/02/19,l,Comm Policing,4,1250 W PARKRIDGE AVE; VICTRESS BOWER ELEMENTARY,COR
,,19C093634,10:55:59 10/02/19,l,Patrol Info,4,2021 ADRIENNE DR,COR
,,19C093636,10:59:05 10/02/19,l,Trespass,3,490 HIDDEN VALLEY PKWY # 101; SKILLETS CAFE;HOMELESS,COR
,,19C093637,10:59:13 10/02/19,l,Citizen Contact,3,248 W GRAND BLVD; pd lobby,COR
,,19C093640,11:12:00 10/02/19,f,ZZSeizure,1,901 S SMITH AVE # 206; CORONA VILLAGE APTS,COR
,,19C093641,11:14:58 10/02/19,l,Follow Up,4,514 S SMITH AVE;#108,COR
,,19C093642,11:18:26 10/02/19,l,Welfare Check,2,3631 BRENTRIDGE DR,COR
,,19C093643,11:24:05 10/02/19,l,Alarm Call,2,3081 DIAMOND VIEW CIR;LOHMAN RESD,COR
,,19C093644,11:25:05 10/02/19,l,Citizen Contact,3,S BELLE AVE & W OLIVE ST ;FRONT COUNTER,COR
,,19C093646,11:38:21 10/02/19,l,911 Hangup,2,200 S MAIN ST,COR
,,19C093647,11:39:35 10/02/19,l,Alarm Call,2,2137 S BUENA VISTA AVE;HILL RESD,COR
,,19C093648,11:40:54 10/02/19,l,911 Hangup,2,304 S MAIN ST; MOBIL GAS,COR
,,19C093650,11:42:14 10/02/19,l,Disturb Peace P,4,1150 PASEO GRANDE;CHAVEZ ACADEMY,COR
,,19C093651,11:51:20 10/02/19,f,ZZCommrcal Alrm,1,785 VILLAGE LOOP DR; CORONA RANCH ELEMENTARY,COR
,,19C093652,11:51:45 10/02/19,lf,Spill,1,702 E SIXTH ST; ARCO AM PM,COR
,,19C093653,12:01:42 10/02/19,l,Fraud Past,4,730 PUBLIC SAFETY WAY; PD LOBBY,COR
,,19C093654,12:09:15 10/02/19,l,Property Check,4,1240 E ONTARIO AVE,COR
,,19C093655,12:12:32 10/02/19,l,Area Check,3,N MAIN ST & E PARKRIDGE AVE,COR
,,19C093656,12:17:38 10/02/19,l,Disturb Peace P,4,1650 GARRETSON AVE; GARRETSON ELEMENTARY SCHOOL,COR
,,19C093657,12:20:16 10/02/19,l,Follow Up,4,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C093660,12:24:23 10/02/19,l,Patrol Info,4,155 E OLD MILL RD,COR
,,19C093661,12:34:30 10/02/19,l,911 Hangup,2,3090 BAVARIA DR,COR
,,19C093662,12:34:33 10/02/19,l,Patrol Info,4,5500 GREEN RIVER RD;GREENRIVER BIKE TRAIL,COR
,,19C093663,12:41:08 10/02/19,l,Susp Person,3,2860 FASHION DR,COR
,,19C093664,12:42:30 10/02/19,l,911 Hangup,2,770 PUBLIC SAFETY WAY,COR
,,19C093665,12:48:55 10/02/19,l,Follow Up,4,514 S SMITH AVE # B108; EL CHIVAZO SALVADORIAN RESTAURANT,COR
,,19C093666,12:54:12 10/02/19,l,911 Hangup,2,3710 MOUNTAIN GATE DR,COR
,,19C093670,13:05:32 10/02/19,l,Traffic Stop,4,1400 MAPLEBROOK LN,COR
,,19C093671,13:12:14 10/02/19,l,Petty Theft P,4,1825 W SIXTH ST; SHELL GAS,COR
,,19C093672,13:13:25 10/02/19,l,Traffic Stop,4,HIDDEN VALLEY PKWY & VIA BLAIRO,COR
,,19C093673,13:15:56 10/02/19,l,Accident,2,N MCKINLEY ST & GRIFFIN WAY,COR
,,19C093674,13:16:36 10/02/19,l,H&S Violation,3,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C093675,13:20:17 10/02/19,l,Property Check,4,THE CROSSINGS,COR
,,19C093676,13:21:13 10/02/19,l,Court Order Vio,1,1626 TURQUOISE DR,COR
,,19C093677,13:23:15 10/02/19,l,Traffic Stop,4,1400 MAPLEBROOK LN,COR
,,19C093680,13:27:43 10/02/19,l,Court Order Vio,3,1130 W SIXTH ST; SUPERIOR MARKET,COR
,,19C093681,13:29:58 10/02/19,f,ZZ Fire Test,2,1650 GARRETSON AVE; GARRETSON ELEMENTARY SCHOOL,COR
YES,'Location' garbled/scrambled text,19C093684,13:38:57 10/02/19,f,ZZResdntal Alr,1,1684 SUMAC PL;COLLINS RESD,COR
,,19C093685,13:44:33 10/02/19,l,Battery,1,3715 COLEVILLE CIR,COR
,,19C093686,13:45:34 10/02/19,l,Hit Run No Inj,2,369 MAGNOLIA AVE; VONS,COR
,,19C093688,13:50:22 10/02/19,f,ZZMedical Alert,1,801 MAGNOLIA AVE # 235;ALEXANDER RESD,COR
,,19C093689,13:52:29 10/02/19,l,Grand Theft P,4,490 N MCKINLEY ST; HOME DEPOT,COR
,,19C093690,13:55:18 10/02/19,l,Petty Theft P,4,1705 RIMPAU AVE; ACE ELECTRIC ;FRONT COUNTER,COR
,,19C093692,13:58:03 10/02/19,l,Found Property,4,1705 RIMPAU AVE; FRONT COUNTER,COR
,,19C093693,14:00:44 10/02/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C093694,14:03:46 10/02/19,l,Citizen Contact,3,1575 PLAZA DE NOCHE # 9;PD LOBBY,COR
,,19C093696,14:05:09 10/02/19,l,911 Hangup,2,1203 W SIXTH ST; FLAMINGO MHP,COR
,,19C093698,14:15:59 10/02/19,l,Shoplifting,3,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C093699,14:22:02 10/02/19,f,ZZCommrcal Alrm,1,1001 LA TERRAZA CIR;#15 TRIANA AT CORONA RANCH,COR
,,19C093700,14:22:33 10/02/19,l,Disturb Peace,3,1267 W SIXTH ST;#B INFINITY NAILS,COR
,,19C093701,14:24:10 10/02/19,l,Disturb Peace,3,611 N MAIN ST; USA GAS AT POTOMAC SQUARE,COR
,,19C093703,14:27:42 10/02/19,l,Dist/Verbal,2,1130 W SIXTH ST; SUPERIOR MARKET; PD LOBBY,COR
,,19C093705,14:30:48 10/02/19,l,Hazard,3,TEMESCAL CANYON RD & CAJALCO RD,COR
,,19C093706,14:31:00 10/02/19,f,ZZ Fire Test,2,1041 FULLERTON AVE; LINCOLN ELEMENTARY,COR
,,19C093708,14:36:05 10/02/19,l,Petty Theft P,4,1712 HAYDEN AVE ;FRONT COUNTER,COR
,,19C093709,14:36:36 10/02/19,l,911 Hangup,2,1250 CORONA POINTE CT,COR
,,19C093710,14:38:47 10/02/19,f,ZZSick,1,730 MAGNOLIA AVE; CORONA REGIONAL MEDICAL CENTER,COR
,,19C093711,14:48:08 10/02/19,l,Petty Theft P,4,390 N MCKINLEY ST; PD LOBBY,COR
,,19C093712,14:48:14 10/02/19,l,911 Hangup,2,1296 MAGNOLIA AVE;DOWNS OIL,COR
,,19C093713,14:51:37 10/02/19,l,Court Order Vio,3,518 W EIGHTH ST # 2,COR
,,19C093714,14:58:10 10/02/19,l,H&S Violation,3,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C093715,15:00:29 10/02/19,l,911 Hangup,2,1045 BORDER AVE,COR
,,19C093716,15:05:47 10/02/19,l,Assist Othr Dpt,3,926 W FIFTH ST # 8,COR
,,19C093718,15:09:50 10/02/19,l,Susp Person,2,418 N MAIN ST; #276,COR
,,19C093719,15:10:57 10/02/19,l,Susp Person,3,391 N MCKINLEY ST,COR
,,19C093720,15:12:29 10/02/19,l,Area Check,3,W TENTH ST & WAKEFIELD AVE,COR
,,19C093721,15:16:55 10/02/19,l,911 Hangup,2,3707 VIA ZUMAYA ST,COR
,,19C093723,15:18:16 10/02/19,l,Citizen Contact,3,130 W CITRON ST;LL CONT,COR
,,19C093724,15:18:24 10/02/19,l,Indecent Exps P,3,1121 BRADFORD CIR,COR
,,19C093725,15:19:47 10/02/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C093728,15:32:07 10/02/19,l,911 Hangup,2,1250 CORONA POINTE CT,COR
,,19C093732,15:38:35 10/02/19,l,Veh Burg Past,4,5215 GREEN RIVER RD,COR
,,19C093733,15:41:59 10/02/19,l,Petty Theft,3,490 N MCKINLEY ST; HOME DEPOT,COR
,,19C093734,15:43:20 10/02/19,l,911 Hangup,2,127 N MCKINLEY ST # 103; VN DISH,COR
,,19C093735,15:45:20 10/02/19,l,911 Hangup,2,1248 W SIXTH ST; WELCOME INN,COR
,,19C093736,15:47:05 10/02/19,l,Disturb Peace P,4,1337 W EIGHTH ST # T,COR
,,19C093737,15:51:21 10/02/19,l,Disturb Peace,3,961 RIMPAU AVE; LINDSEY TERRACE APTS,COR
,,19C093738,15:53:56 10/02/19,l,H/R Coll Past,4,2305 COMPTON AVE; IN N OUT BURGER,COR
,,19C093739,15:54:10 10/02/19,f,ZZChest Pains,1,320 REED CIR; 3D FASTNERS,COR
,,19C093740,15:54:25 10/02/19,l,Domestic Distur,2,E SIXTH ST & E GRAND BLVD,COR
,,19C093741,16:00:31 10/02/19,l,Hazard,3,521 N MCKINLEY ST; APPLEBEES,COR
,,19C093743,16:02:41 10/02/19,lf,Hot Lock Out,1,319 W SIXTH ST; COWGIRL CHEER,COR
,,19C093744,16:03:30 10/02/19,l,Petty Theft P,4,550 HIDDEN VALLEY PKWY; STATER BROS MARKETS,COR
,,19C093745,16:11:13 10/02/19,l,Resid Burg Past,4,321 W RINCON ST;#411;LL CONT,COR
,,19C093746,16:11:35 10/02/19,l,Susp Vehicle,3,2870 HIDDEN HILLS WAY,COR
,,19C093747,16:12:58 10/02/19,l,Follow Up,4,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C093748,16:15:49 10/02/19,l,Ill Parked Veh,4,800 ROCK RIDGE CT,COR
,,19C093749,16:17:46 10/02/19,l,Traffic Stop,4,W FIFTH ST & S MAIN ST,COR
,,19C093750,16:24:27 10/02/19,l,Special Detail,4,2745 LAKESHORE DR; TAPS FISH HOUSE AND COR BREWERY AT DOS LAGOS,
,,19C093751,16:28:53 10/02/19,l,Fraud Past,4,250 N COTA ST; EXTRA SPACE STORAGE ;#272; FRNT COUNTER,COR
,,19C093752,16:29:09 10/02/19,l,911 Hangup,2,1766 PAR FOUR DR;VOIP,COR
,,19C093755,16:34:39 10/02/19,l,Patrol Info,4,1440 PINEWOOD DR,COR
,,19C093756,16:38:13 10/02/19,l,Traffic Stop,4,OLYMPIC DR & RIMPAU AVE,COR
,,19C093758,16:39:59 10/02/19,l,911 Hangup,2,2005 KELLOGG AVE; BROOKDALE,COR
,,19C093759,16:41:22 10/02/19,l,Accident,2,2035 KELLOGG AVE,COR
,,19C093760,16:42:32 10/02/19,l,Shoplifting,3,535 N MCKINLEY ST; VONS,COR
,,19C093761,16:42:47 10/02/19,l,Accident,2,230 W FOOTHILL PKWY; CARLS JR,COR
,,19C093762,16:43:36 10/02/19,l,Susp Person,3,2459 TUSCANY ST; MARSHALLS;PENDING 488,COR
,,19C093763,16:49:18 10/02/19,l,911 Hangup,2,2603 WARDLOW RD;VOIP,COR
,,19C093764,16:49:59 10/02/19,l,Welfare Check,2,3155 LINDSEY LN,COR
,,19C093765,16:51:00 10/02/19,l,911 Hangup,2,10203 INDIANA AVE,
,,19C093766,16:52:23 10/02/19,l,911 Hangup,2,598 SANTANA WAY; SANTANA PARK,COR
,,19C093767,16:54:02 10/02/19,l,Accident,2,495 E RINCON ST,COR
,,19C093768,16:58:42 10/02/19,l,Accident,2,HUDSON AVE & SANTANA WAY,COR
,,19C093769,17:01:26 10/02/19,l,Patrol Info,4,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C093770,17:05:31 10/02/19,l,Lewd Cond Chld,2,1009 RIMPAU AVE # 203;CINNAMON CREEK APTS,COR
,,19C093773,17:09:16 10/02/19,l,Dist/Verbal,2,700 W SIXTH ST; 7 11 STORE CENTRAL,COR
,,19C093774,17:15:51 10/02/19,l,Chld Abuse Past,2,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C093775,17:16:38 10/02/19,l,Runaway,3,932 W SEVENTH ST # #1-2,COR
,,19C093776,17:31:40 10/02/19,l,Traffic Stop,4,15 NB MAGNOLIA HIDDEN VALLEY,COR
,,19C093777,17:37:40 10/02/19,l,Petty Theft P,4,1824 FIRETHORN PL # 108,COR
,,19C093778,17:41:04 10/02/19,l,911 Hangup,2,3100 S MAIN ST,COR
,,19C093779,17:43:14 10/02/19,l,Ped Check,4,700 W SIXTH ST; 7 11 STORE CENTRAL,COR
,,19C093780,17:43:51 10/02/19,l,Accident,2,GREEN RIVER RD & DOMINGUEZ RANCH RD,COR
,,19C093781,17:51:46 10/02/19,l,911 Hangup,2,15 SB EL CERRITO CAJALCO,ELC
,,19C093782,18:01:57 10/02/19,l,Traffic Stop,4,W NINTH ST & S SHERIDAN ST,COR
,,19C093783,18:02:38 10/02/19,l,Found Property,4,598 SANTANA WAY; SANTANA PARK ;NEEDLES,COR
,,19C093784,18:09:26 10/02/19,l,Cross Report,2,1537 BRENTWOOD DR,COR
,,19C093787,18:14:26 10/02/19,l,911 Hangup,2,1152 STILLWATER RD,COR
,,19C093788,18:16:26 10/02/19,l,Citizen Contact,3,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C093789,18:30:07 10/02/19,l,911 Hangup,2,2870 RAGLE WAY,COR
,,19C093791,18:36:52 10/02/19,l,Runaway,3,932 W SEVENTH ST # #1-2,COR
,,19C093792,18:38:59 10/02/19,l,Alarm Call,2,2278 SHANNA CARLE DR,COR
,,19C093796,18:54:18 10/02/19,l,Traffic Stop,4,1009 RIMPAU AVE; PLOT,COR
,,19C093797,18:56:04 10/02/19,l,Resid Burg Past,4,3299 REXFORD WAY; ATTEMPT,COR
,,19C093800,18:58:36 10/02/19,l,Ill Parked Veh,4,800 ROCK RIDGE CT,COR
,,19C093801,18:58:53 10/02/19,l,Runaway,3,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C093802,18:59:26 10/02/19,l,Area Check,3,S LINCOLN AVE & W TENTH ST,COR
,,19C093803,19:02:10 10/02/19,l,Disturb Peace P,4,4234 HAVENRIDGE DR ; LL CONT,COR
,,19C093804,19:04:17 10/02/19,lf,Welfare Check,2,361 WELLESLEY CT; #103; SUICIDAL,COR
,,19C093805,19:04:46 10/02/19,l,Welfare Check,2,1411 KELLOGG AVE,COR
